"","sample_id","core_id","country_name","country_code","region_name","sub_region_name","site_name","lat","long","alt","depth_start_cm","depth_end_cm","increment_length_cm","mid_increment_depth_cm","topographic_position","slope_position","slope_deg","geology","land_use","years_since_deforestation","crops","set","BD_gcm3","TC_gkg","TN_gkg","CN_ratio","pH","ECEC_cmolckg","Ca_av_cmolckg","Mg_av_cmolckg","sum_bases_cmolckg","TRB_gkg","Ca_tot_gkg","Mg_tot_gkg","K_tot_gkg","P_tot_gkg","resinP_mgkg","FMC","clay_perc","silt_perc","sand_perc","Si_xrf_perc","Al_xrf_perc","Fe_xrf_perc","Fe_ox_perc","Fe_pyox_perc","Fe_pyoxdcb_perc","Al_ox_perc","Al_pyox_perc","Al_pyoxdcb_perc","Al_ar_gkg","Fe_ar_gkg"
"99","22CODLUKASL1_010","22_COD_LUKA_SL1","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34281,28.76354,1892,0,10,10,5,"slope","Upper slope",10,"mafic","eucalyptus","40–60","eucalyptus","slope",0.829,50.2455829881907,4.11650036659377,13.6750382364793,3.71022802728843,4.48265479397076,0.00905542603923023,0.815831538422144,0.136675339495502,1.89899005783875,0.433568951171476,1.15400270601971,0.142994759969944,1.21063872893062,2.49753694581281,NA,67.2447969889166,12.6681614052574,20.087041605826,11.8646478816608,10.9153667883989,11.8706865340414,1.0429836674371,1.35644385790044,8.18942062790556,0.625886955792242,1.04409101863262,4.2379790547977,68.4231022270008,112.422626785197
"100","22CODLUKASL1_1020","22_COD_LUKA_SL1","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34281,28.76354,1892,10,20,10,15,"slope","Upper slope",10,"mafic","eucalyptus","40–60","eucalyptus","slope",0.893,38.2683560808793,3.09558942915068,13.2230054811772,3.90357520812525,3.79868375996859,0.857097184716838,0.920914516739454,1.12682125443304,1.06250962413091,0.0945397648457688,1.46455707801571,0.143634777208005,1.45053335758809,NA,NA,60.7072941382034,13.0657486197755,26.2269572420211,12.3325201383749,12.2614574124239,13.3646162831261,1.04733545947414,1.2294644055699,9.75587345014943,0.639348953414165,1.06987883653364,5.90426587436726,76.3791542609534,119.339864707966
"101","22CODLUKASL1_2030","22_COD_LUKA_SL1","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34281,28.76354,1892,20,30,10,25,"slope","Upper slope",10,"mafic","eucalyptus","40–60","eucalyptus","slope",0.989,25.0974697094705,2.37318453559819,12.1556726308802,4.20828749990404,5.53157096986292,2.37416322118989,1.21995989624158,3.05274842569614,2.9600572129195,1.25700006424808,1.42204924935926,0.32596169353498,1.14278776253618,NA,NA,63.4105388772212,13.7174933944213,22.8719677283576,13.1151632887867,12.5426138847106,15.1098637972672,0.385448344430523,0.881181572132684,10.5211236364255,0.631832363957137,0.966384896034412,5.72993199510165,74.5723709508815,129.523943704453
"102","22CODLUKASL2_010","22_COD_LUKA_SL2","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34801,28.76806,1839,0,10,10,5,"slope","Upper slope",26,"mafic","cropland","40–60","cassava","slope",0.82,28.5443831217841,2.58857965846938,11.2782104537078,4.55382804439841,9.28663645459835,4.94826213957295,2.79416965270237,8.48265305890804,3.96391842132835,1.34188164529549,2.183234048121,0.211454895938477,1.56603180508258,3.17733990147783,NA,67.4168710460864,14.1808352892125,18.4022936647011,12.5160924900557,12.5393362501731,13.7157962768235,0.821791398516027,0.505365641644081,10.0009822730091,0.440709908620278,0.57100609750986,5.73685190782286,65.4570311203855,122.584927518601
"103","22CODLUKASL2_1020","22_COD_LUKA_SL2","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34801,28.76806,1839,10,20,10,15,"slope","Upper slope",26,"mafic","cropland","40–60","cassava","slope",0.935,31.0006197145106,2.45547648556375,11.8599232259441,4.45409177462128,7.01432699170792,3.93783406547526,2.08380504059252,6.22950665957136,3.91504506685079,1.01420425665878,2.23750499100473,0.190018099804959,1.26792639228795,NA,NA,66.6257445733785,12.5428419488916,20.8314134777298,12.1073131977998,13.245049326226,15.1150881978302,0.870266890284985,0.182821132177504,9.48286855376221,0.428263204067932,0.642871088436886,6.17903600560132,64.8906694766793,111.412577052848
"104","22CODLUKASL2_2030","22_COD_LUKA_SL2","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34801,28.76806,1839,20,30,10,25,"slope","Upper slope",26,"mafic","cropland","40–60","cassava","slope",0.963,24.050304186535,2.11823871798036,11.4858283428253,4.10764088440938,8.81712397925742,3.72600408042561,2.05451499497168,7.26503699703803,2.88044968550026,0.84623932039109,2.05044826287543,0.256214621802048,1.36482379562584,NA,NA,65.9627425164423,16.7452613488349,17.2919961347229,13.4454572747484,13.8482855477454,15.9287454949659,0.964029281748815,0.0186035080627893,10.1741609128894,0.484123672729948,0.736533084116642,5.6947272442092,63.6747449850831,128.100972695087
"105","22CODLULESL1_010","22_COD_LULE_SL1","Democratic Republic of Congo","cod","Bukavu","Miti","Lulenga",-2.3466,28.7754,1775,0,10,10,5,"slope","Upper slope",27,"mafic","eucalyptus","> 60","eucalyptus","slope",0.907,42.9618525739966,2.98032961447616,13.9147331492372,4.20069309018825,6.94717405008169,3.19178036368145,1.31766911861274,4.30747953129062,2.51792252453967,0.791354291146502,2.08855917808574,0.286349192360223,1.05803160188624,2.13636363636364,NA,60.5117867586806,14.7477730986387,24.7404401426807,11.7447169291161,12.1241024900415,13.1709459539917,0.369288311513145,0.541847214550269,9.64435660165769,0.450934756286454,0.805562850303825,4.9117935507043,74.5917965328257,118.421623185848
"106","22CODLULESL1_1020","22_COD_LULE_SL1","Democratic Republic of Congo","cod","Bukavu","Miti","Lulenga",-2.3466,28.7754,1775,10,20,10,15,"slope","Upper slope",27,"mafic","eucalyptus","> 60","eucalyptus","slope",0.89,36.8564602683844,2.86410562095697,13.3044632500378,4.26517765074818,4.84401598537418,1.71299400934417,0.862774753452754,1.65334656464335,2.66333787469118,0.422407453179076,1.07787121777841,0.555737599432982,1.03366190738733,NA,NA,57.2089147670643,21.294629009502,21.4964562234337,12.3496292002746,12.0791718686113,12.5660522395789,0.629713324470961,0.729516753589964,9.63490836331989,0.492162384220426,0.833200373503945,5.0273729885936,66.9290972143755,123.115677233404
"107","22CODLULESL1_2030","22_COD_LULE_SL1","Democratic Republic of Congo","cod","Bukavu","Miti","Lulenga",-2.3466,28.7754,1775,20,30,10,25,"slope","Upper slope",27,"mafic","eucalyptus","> 60","eucalyptus","slope",0.915,36.8262522507773,2.64480229569437,13.2601025077929,3.7496306824794,4.89881089426639,1.78012967788935,0.889013475627803,2.63639750913132,2.42706271094009,0.345060842212424,0.793812926710501,0.2011387325534,1.39867425132947,NA,NA,55.9789737352518,21.6440883803944,22.3769378843538,12.5336693322367,12.2413708753989,14.0615993558371,0.801601281316327,0.962935059813701,9.12018141174263,0.50798868737271,0.846029803358893,5.24450123701709,65.6198508187772,124.643670624045
"108","22CODLUKASL3_010","22_COD_LUKA_SL3","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34867,28.77489,1752,0,10,10,5,"slope","Upper slope",24,"mafic","cropland","> 60","cassava","slope",0.867,31.4259632037389,2.54899412861917,12.8302716840849,4.32122842365189,7.15295946678868,4.7018118266587,1.66149778111515,6.009181522401,3.0600813626272,1.07700988143652,1.17792633340569,0.368930333932533,0.929685994533988,2.80693069306931,NA,68.1550329316231,13.9545475974188,17.8904194709581,11.813770448865,11.3571133931495,13.5264986353094,0.27726748927176,0.773368852187687,8.96090423562744,0.522101398172843,0.698701635069977,4.7696974464164,59.8715667069228,131.467234608536
"109","22CODLUKASL3_1020","22_COD_LUKA_SL3","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34867,28.77489,1752,10,20,10,15,"slope","Upper slope",24,"mafic","cropland","> 60","cassava","slope",0.765,26.8299347523868,2.29181011675968,12.8041399993196,4.28679956493422,6.59063522204995,4.04937000230346,2.11013528251765,4.98504135692985,2.8294075100063,0.879941267959467,1.53263336699849,0.15667729407095,1.25149411579867,NA,NA,65.2068096188957,11.4762615615061,23.3169288195982,13.6956723520945,12.1263719291543,13.990156887128,0.811555451488964,0.450078509392866,9.9295930966884,0.474733059276091,0.697327642327914,5.29061330282443,60.8772524355107,123.819532862621
"110","22CODLUKASL3_2030","22_COD_LUKA_SL3","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34867,28.77489,1752,20,30,10,25,"slope","Upper slope",24,"mafic","cropland","> 60","cassava","slope",0.812,17.7998646016854,1.42935383664637,10.8390889341037,3.93552561390568,5.06854673803016,2.50638048265267,1.19354896493599,3.22061209230495,2.31687681556586,0.411044576539633,1.18029451725693,0.198596769608907,1.15413818480048,NA,NA,65.692612426347,13.6025925867317,20.7047949869213,12.6666279482174,12.5712423306372,13.9875253709521,0.47836675419196,0.787003049018967,11.0690901647654,0.401878864978813,0.690421199159876,6.45799498970161,61.288474773515,132.095111409109
"111","22CODKONGSL1_010","22_COD_KONG_SL1","Democratic Republic of Congo","cod","Bukavu","Bukavu Mid","Konge",-2.38575,28.78771,1634,0,10,10,5,"slope","Upper slope",28,"mafic","eucalyptus","> 60","eucalyptus","slope",1.052,26.4834175111174,1.82221096919165,13.4211748456309,4.12713413897954,5.96351576689466,1.71022372436361,1.79902995901803,3.84035276996967,2.07070786387507,0.258624557256567,1.91696286930457,0.61463783526335,0.702241491914869,3.91625615763547,NA,61.2388497113079,15.3163311401316,23.4448191485605,14.2694582556018,13.0712095627554,13.5724901661611,0.822920794121821,0.001,11.3922031470811,0.201573050407212,0.517521298069715,4.27048177342872,50.4420527586284,123.442407556979
"112","22CODKONGSL1_1020","22_COD_KONG_SL1","Democratic Republic of Congo","cod","Bukavu","Bukavu Mid","Konge",-2.38575,28.78771,1634,10,20,10,15,"slope","Upper slope",28,"mafic","eucalyptus","> 60","eucalyptus","slope",1.067,17.5813516679498,1.20273490563563,12.6994367069839,3.89706867975264,5.07427164460126,0.622086037866998,1.78829095007795,1.7060815281859,2.93863956133213,0.580243273688371,2.40910910940251,0.318922845280401,1.14944139333575,NA,NA,62.7897357825802,17.9621381505084,19.2481260669114,14.1558415537829,14.6550878613462,13.9711527336785,0.75917830356214,0.136701500360021,11.1033196785833,0.135348673065382,0.537177307918123,5.19279185810508,59.2463990595267,113.595645152653
"113","22CODKONGSL1_2030","22_COD_KONG_SL1","Democratic Republic of Congo","cod","Bukavu","Bukavu Mid","Konge",-2.38575,28.78771,1634,20,30,10,25,"slope","Upper slope",28,"mafic","eucalyptus","> 60","eucalyptus","slope",1.07,19.7800916088625,1.36284025417454,12.0637204132787,3.84402246649492,4.52793941576903,0.001,1.85743382925898,1.91408257869503,2.86742005403795,0.141909981049712,2.61591031969909,0.001,0.866859254433231,NA,NA,60.7953189668738,11.1625002643894,28.0421807687368,14.3311565233963,14.6337318286713,13.9174093825934,0.456095370762554,0.001,12.1810244145278,0.208275404063137,0.484617005044446,5.04532598333769,57.5876824620468,111.786655670873
"114","22CODKONGSL2_010","22_COD_KONG_SL2","Democratic Republic of Congo","cod","Bukavu","Bukavu Mid","Konge",-2.38667,28.78736,1656,0,10,10,5,"slope","Upper slope",28,"mafic","cropland","> 60","cassava, maize, beans, sweet potatoes","slope",1.049,21.67,2.03,10.6748768472906,5.3823192665074,12.9834395793481,8.01134050307346,4.41642057094208,12.9830138108943,4.34539388248457,1.44534293648732,1.76063372824806,0.40269813997163,1.28197444042648,18.8866995073892,NA,62.3342559809594,14.3034635918599,23.3622804271807,14.5128246624076,13.2684692680683,13.5382094096335,1.35338781643009,0.0305473548845638,10.9042990108005,0.184228391612943,0.366176615388946,3.00755106641676,51.2203938824846,85.3907358200308
"115","22CODKONGSL2_1020","22_COD_KONG_SL2","Democratic Republic of Congo","cod","Bukavu","Bukavu Mid","Konge",-2.38667,28.78736,1656,10,20,10,15,"slope","Upper slope",28,"mafic","cropland","> 60","cassava, maize, beans, sweet potatoes","slope",0.985,14.18,1.52,9.32894736842105,4.87223943362968,8.50099475969207,5.13303559928947,3.08952911022235,8.47780010265344,2.57307019735199,0.683862103422433,1.28653509867599,0.153010242318261,0.870180697809976,NA,NA,65.7580923359135,10.7936583219382,23.4482493421483,15.0342182248483,13.9623975238023,11.7142646007672,0.92668755047623,0.43430165329329,10.7627301825734,0.121304594222067,0.241956395010708,2.94308838306551,44.4913190107419,71.0654509118161
"116","22CODKONGSL2_2030","22_COD_KONG_SL2","Democratic Republic of Congo","cod","Bukavu","Bukavu Mid","Konge",-2.38667,28.78736,1656,20,30,10,25,"slope","Upper slope",28,"mafic","cropland","> 60","cassava, maize, beans, sweet potatoes","slope",1.243,7.62,0.91,8.37362637362637,4.70470787860089,4.92502722362214,2.69037780881956,1.7729128179181,4.54575750075026,2.74616034594165,0.431805755753268,1.52840598439286,0.090088970624783,1.2011862749971,NA,NA,67.0637529774071,11.0797983016617,21.8564487209312,15.5300959346292,14.5206172750851,10.2258588743088,0.341033044182168,0.001,10.2411398079368,0.001,0.0680314452729715,2.93554831434379,52.9844301406631,88.1318654008649
"117","22CODLULESL2_010","22_COD_LULE_SL2","Democratic Republic of Congo","cod","Bukavu","Miti","Lulenga",-2.34383,28.76821,1877,0,10,10,5,"slope","Mid slope",28,"mafic","eucalyptus","40–60","eucalyptus","slope",1.029,37.7205830534505,2.95903590488901,14.0159891823486,4.03439132853839,5.53951215818977,1.48685117399693,1.35377631198579,3.35033416174292,1.7564022538867,0.580483569572072,1.78968370407164,0.11380641825809,1.27554395394609,0.979591836734694,NA,57.644585260502,17.4650657105576,24.8903490289404,13.2824907699989,13.2103929413943,14.5046834011889,1.17634246065765,0.001,9.81566048719521,0.281355256949388,0.747742781474636,5.66049757897459,67.6584485198993,115.183255669948
"118","22CODLULESL2_1020","22_COD_LULE_SL2","Democratic Republic of Congo","cod","Bukavu","Miti","Lulenga",-2.34383,28.76821,1877,10,20,10,15,"slope","Mid slope",28,"mafic","eucalyptus","40–60","eucalyptus","slope",0.954,35.3542407762814,2.9521503407389,13.6061075699244,3.8930426825597,5.02596142648079,0.918049101121109,1.02105641404089,2.41703614341894,1.56078833956045,0.209741129619078,1.27213649324485,0.0924468278704198,1.23814929351669,NA,NA,58.3699560472988,16.9018005163895,24.7282434363117,13.0882974883571,12.3464719863377,13.0882505482786,1.1748965161421,0.0107115022918127,10.0478726809085,0.261045500243957,0.730447887807618,5.30722384292785,69.5450367834745,114.168634967352
"119","22CODLULESL2_2030","22_COD_LULE_SL2","Democratic Republic of Congo","cod","Bukavu","Miti","Lulenga",-2.34383,28.76821,1877,20,30,10,25,"slope","Mid slope",28,"mafic","eucalyptus","40–60","eucalyptus","slope",0.93,25.8523271798745,2.28022957104,11.8555833801722,3.87966240982295,5.2463102160609,1.45473836696278,0.925691343305513,2.2609820890618,2.04707632548875,0.001,1.64640431553244,0.0781806485708728,0.864434945730667,NA,NA,60.9350914798665,13.4681111579716,25.5967973621619,13.329534769013,12.8088401853659,13.362215907485,1.24235018089833,0.0261962813078347,10.6427241182199,0.168279343984828,0.586929943027051,5.36963561530929,67.9753292037414,113.192732714674
"120","22CODLUKASL4_010","22_COD_LUKA_SL4","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34452,28.7609,1909,0,10,10,5,"slope","Upper slope",19,"mafic","cropland","40–60","cassava, maize, beans, sorghum","slope",0.878,31.4173969387255,2.7716187313095,11.960361886119,4.26633356334928,9.10985566685463,5.70119755492142,1.99388215738705,8.07734591107874,4.41998247780215,1.85366515463514,2.80549220105819,0.441684886531505,1.0584810320873,4.6551724137931,NA,57.1855138865184,18.4079712484583,24.4065148650233,12.7490569117223,10.6129622652294,13.1110129874726,0.827062847210204,1.56554954474873,9.45525237092129,0.522328805981783,0.725438798292163,5.76497710988528,80.5431259569669,142.110770017872
"121","22CODLUKASL4_1020","22_COD_LUKA_SL4","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34452,28.7609,1909,10,20,10,15,"slope","Upper slope",19,"mafic","cropland","40–60","cassava, maize, beans, sorghum","slope",0.941,25.2602506258568,2.38873012869351,10.7648645172983,4.50924545416912,5.95642520200985,3.13475490982052,2.18997258266532,5.38212984483077,2.77404132915995,1.43914119431437,2.18452976591722,0.261512680213585,1.00413911742586,NA,NA,61.3069186445773,11.3858934370387,27.307187918384,13.5534534550479,12.4594029169575,14.1948590999273,0.678482023424529,1.05253493175978,9.86498222399223,0.557633073916836,0.736222252321499,5.8579551429519,59.8283811757571,133.967495391344
"122","22CODLUKASL4_2030","22_COD_LUKA_SL4","Democratic Republic of Congo","cod","Bukavu","Miti","Lukananda",-2.34452,28.7609,1909,20,30,10,25,"slope","Upper slope",19,"mafic","cropland","40–60","cassava, maize, beans, sorghum","slope",1.014,17.8556363290423,1.31669817815289,10.1224548202464,4.54979960838847,5.32838477054425,3.26268937862559,2.09696773339164,4.38363663726327,4.36324315993573,1.01939857083129,2.38649600653577,0.397662892398643,1.0808940181409,NA,NA,66.3239957852958,13.8574984257498,19.8185057889543,13.2338112296525,12.2701704778388,13.0878554131345,1.10961421215161,1.08028447811694,12.3956218525882,0.392160458166234,0.606249538936933,6.73190479980758,83.3459974403724,134.310376731089
"123","22CODCAMASL1_010","22_COD_CAMA_SL1","Democratic Republic of Congo","cod","Bukavu","Walungu","Cama",-2.58003,28.71329,1830,0,10,10,5,"slope","Upper slope",19,"mafic","eucalyptus","> 60","eucalyptus","slope",0.911,46.9417332408673,3.25028855058291,14.6776863778841,4.03520365422155,3.85630175294666,2.08447748678948,0.001,1.78539244395998,0.158647623451582,0.271781565101209,0.344827993142198,0.283407526441166,0.260615891183323,0.738693467336683,NA,49.0850077035657,14.2883302381434,36.6266620582909,17.668747705933,12.0816367165651,7.16834614736583,0.636436969684465,0.822806568299931,7.14568234391204,0.299212997081442,0.815541180492803,2.9169999523668,43.7811529483497,59.4362881272251
"124","22CODCAMASL1_1020","22_COD_CAMA_SL1","Democratic Republic of Congo","cod","Bukavu","Walungu","Cama",-2.58003,28.71329,1830,10,20,10,15,"slope","Upper slope",19,"mafic","eucalyptus","> 60","eucalyptus","slope",1.063,38.3548486531515,2.66858239305743,15.1265434958511,4.0561659177886,4.87503047589348,2.07653054569019,0.001,3.25652920757984,1.33478903820118,0.796134754063707,0.511132545428441,0.268269571288619,0.171702338844319,NA,NA,49.5100710584213,11.7397037803103,38.7502251612685,17.1023741702147,11.0963420771052,7.70961431341875,0.343228718118778,0.810918880249428,6.48894036584148,0.383850183808459,0.846777504427686,2.88375023389786,48.9280583294343,49.6848311568518
"125","22CODCAMASL1_2030","22_COD_CAMA_SL1","Democratic Republic of Congo","cod","Bukavu","Walungu","Cama",-2.58003,28.71329,1830,20,30,10,25,"slope","Upper slope",19,"mafic","eucalyptus","> 60","eucalyptus","slope",1.142,22.9567544459894,1.85177075976924,12.9185439902692,4.12716843865171,2.96432344765447,1.54814298931331,0.001,1.57718089251138,0.200282722593384,0.0628367164498633,0.453497657199833,0.230589071942719,0.369189942556265,NA,NA,50.8033679252856,15.184342466889,34.0122896078255,18.1778459060653,12.8892328826509,7.06715946590004,0.867332619735144,1.17141565189608,6.93776015162773,0.421653538511497,0.780454222407053,3.26001815141615,52.2736490858211,73.4294657767496
"126","22CODCIHUSL2_010","22_COD_CIHU_SL2","Democratic Republic of Congo","cod","Bukavu","Walungu","Cihumba",-2.57558,28.7177,1789,0,10,10,5,"slope","Mid slope",12,"mafic","cropland","> 60","cassava, maize, beans","slope",0.988,25.2681805124819,2.25573451052758,11.8279859323382,4.78411608387634,6.51910048206318,5.00646612641952,0.86202752214596,6.16550087995496,2.46907110908144,0.811143316574887,0.938414541780398,0.284665620346669,0.691401468511629,1.305,NA,61.3866170976276,13.9332666035999,24.6801162987725,14.8442128313654,13.4015536768765,12.1686847379492,0.797217951497656,0.339844538301328,8.10672743825076,0.339773808984047,0.505512030391352,4.40711966148611,63.8931833284121,89.0679849537223
"127","22CODCIHUSL2_1020","22_COD_CIHU_SL2","Democratic Republic of Congo","cod","Bukavu","Walungu","Cihumba",-2.57558,28.7177,1789,10,20,10,15,"slope","Mid slope",12,"mafic","cropland","> 60","cassava, maize, beans","slope",0.964,28.4502780266793,2.18501156125384,11.6901957278699,4.66368307790174,6.62607030885827,4.7466165069279,0.491283610991351,6.7117647918421,3.09584915743427,1.10571445831077,1.23209521268805,0.546942032395439,0.86719113806727,NA,NA,63.9849254639855,10.3854447309176,25.6296298050969,14.4938627219367,13.7827356811653,12.7480693932158,0.985110580614137,0.389557569372105,7.15735715285265,0.452246031867211,0.585769816935265,4.59364313666565,73.675463849554,106.04385174679
"128","22CODCIHUSL2_2030","22_COD_CIHU_SL2","Democratic Republic of Congo","cod","Bukavu","Walungu","Cihumba",-2.57558,28.7177,1789,20,30,10,25,"slope","Mid slope",12,"mafic","cropland","> 60","cassava, maize, beans","slope",0.942,28.1275879874306,2.11923406930145,11.9669354568819,4.55168941568298,5.32481834334121,4.61716083074526,0.356091610968242,5.17776837266748,2.72758945769735,0.777527362354336,0.733423055148137,0.438522050632895,1.03047790726217,NA,NA,65.2268420457272,13.1957339804822,21.5774239737905,14.4716542614992,13.9621689443421,12.5606744992711,0.684842353430088,0.477035030078501,6.78034404605993,0.443110934302963,0.530695013721794,4.36890201469272,68.4149267912608,110.605570399877
"129","22CODKASHSL3_010","22_COD_KASH_SL3","Democratic Republic of Congo","cod","Bukavu","Kasheke","Kasheke",-2.1582,28.85073,1558,0,10,10,5,"slope","Upper slope",16,"mafic","cropland","> 60","cassava","slope",0.88,30.0065743958038,2.33119692675557,11.8923689391081,3.82311668215963,4.09533573134626,1.04208958396496,0.159403872352109,1.30536425626917,1.82577719806639,0.712401603895979,0.688828489688199,0.258460284060847,0.949683136238359,1.3134328358209,NA,66.7415163341892,11.2144741850236,22.0440094807872,13.831236945219,12.3725361642604,10.428469801174,0.436456476787084,0.472580125141941,8.56165502282855,0.361621827665177,0.61543759770625,5.34379178759661,54.2735677251106,101.283670853299
"130","22CODKASHSL3_1020","22_COD_KASH_SL3","Democratic Republic of Congo","cod","Bukavu","Kasheke","Kasheke",-2.1582,28.85073,1558,10,20,10,15,"slope","Upper slope",16,"mafic","cropland","> 60","cassava","slope",0.809,27.733687685441,2.36870969446103,12.1826652252434,3.69346361521355,2.83989038349596,0.470916522477477,0.001,0.001,1.6263078855769,0.285381929916959,0.615465408624192,0.488958472071511,0.789869512911369,NA,NA,65.9727137760705,9.63090928292674,24.3963769410027,13.0107762375173,11.3675750468519,11.3624912961591,0.35384934737168,0.364169846736854,8.77825289181284,0.297394402007306,0.533201305557056,5.21860429210966,54.2946746520365,107.079618255442
"131","22CODKASHSL3_2030","22_COD_KASH_SL3","Democratic Republic of Congo","cod","Bukavu","Kasheke","Kasheke",-2.1582,28.85073,1558,20,30,10,25,"slope","Upper slope",16,"mafic","cropland","> 60","cassava","slope",0.842,21.1134667398388,1.72234893276899,10.9397369410464,3.73696314155934,0.197886595514237,0.001,0.001,0.001,1.6432710391084,0.0658372962452381,0.770405646003011,0.596899871968359,0.591270473598059,NA,NA,71.2540698978196,12.9263312399837,15.8195988621967,13.55842038851,11.8439244717583,10.5144276642891,0.474689115267393,0.44420511801019,9.21979711538155,0.22641798307442,0.507715274843957,5.68852615392006,63.5925891365879,91.2857197684777
"132","22CODKASHSL4_010","22_COD_KASH_SL4","Democratic Republic of Congo","cod","Bukavu","Kasheke","Kasheke",-2.15295,28.85561,1495,0,10,10,5,"slope","Upper slope",27,"mafic","eucalyptus","> 60","eucalyptus","slope",0.769,27.9863986669983,2.0340288186693,12.9741120283347,3.90128296941389,6.08042559506195,1.20191676464394,1.29975589665457,2.46554090845297,1.31526962392218,0.432670484147129,1.21606163608064,0.910971035360685,0.498653241042922,0.63235294117647,NA,69.1668314495952,14.6559023238968,16.1772662265081,13.1423740562358,11.7950542409034,12.9990460918522,0.422286209564427,0.178805604010474,9.46427106143274,0.0871842727096011,0.318742003203564,4.60290675328461,64.7171555731616,143.086711875684
"133","22CODKASHSL4_1020","22_COD_KASH_SL4","Democratic Republic of Congo","cod","Bukavu","Kasheke","Kasheke",-2.15295,28.85561,1495,10,20,10,15,"slope","Upper slope",27,"mafic","eucalyptus","> 60","eucalyptus","slope",0.831,23.0756797349013,1.47885783398931,12.8691878152333,3.53835269756398,3.31855654001198,0.001,0.797171870340783,0.001,1.46906206042555,0.129725135363782,1.24686020808005,0.77112696249088,0.859525115554994,NA,NA,67.8715428874444,15.8623518025086,16.266105310047,14.2089689203231,13.2067900300528,12.3561345847168,0.50247701664808,0.001,10.1811939933697,0.316888914105024,0.459912316897152,5.06728457186295,57.6032855392903,111.345104322988
"134","22CODKASHSL4_2030","22_COD_KASH_SL4","Democratic Republic of Congo","cod","Bukavu","Kasheke","Kasheke",-2.15295,28.85561,1495,20,30,10,25,"slope","Upper slope",27,"mafic","eucalyptus","> 60","eucalyptus","slope",0.849,20.5724627717604,1.44578572068021,12.3743651106294,3.68811623638012,1.7714860585462,0.001,0.808204047293904,0.001,1.33743664247826,0.275271839827358,1.3754910497678,0.30322545123366,1.18688722721078,NA,NA,69.5798084302983,14.4753405499913,15.9448510197103,13.675961002238,14.1486221138432,13.5209983881062,0.561842979527809,0.001,10.175681148518,0.332690059432114,0.51235766316843,5.38167524792328,67.1488380510928,110.387000851748
"135","22CODBUGUSL2_010","22_COD_BUGU_SL2","Democratic Republic of Congo","cod","Bukavu","Corridor","Buguli",-2.55606,28.58464,1932,0,10,10,5,"slope","Upper slope",25,"mafic","cropland","2–7","cassava","slope",0.656,70.8215935434994,4.20960147978494,14.8385869293809,3.57859652033432,9.02809038192054,3.40538360095714,2.78415878550399,6.0630324429287,3.03901055778016,2.11253525480316,0.808088553973691,0.627983127858842,0.744458670543269,2.22772277227723,NA,50.3573595789654,14.1335277583559,35.5091126626787,12.7644688973763,9.7192206735441,12.3290700448691,1.03846232729726,0.951284590644939,8.6065670345781,0.662464801639469,0.885064565377603,5.06204911066561,51.3185080183856,110.574179198955
"136","22CODBUGUSL2_1020","22_COD_BUGU_SL2","Democratic Republic of Congo","cod","Bukavu","Corridor","Buguli",-2.55606,28.58464,1932,10,20,10,15,"slope","Upper slope",25,"mafic","cropland","2–7","cassava","slope",0.699,44.5892694146813,2.60060741357527,15.4461757712664,4.25929571729128,3.07614391144021,0.001,0.918772688692652,0.001,0.916349089659352,0.428834689477082,0.343943744033546,0.0684872308017392,0.964299115338473,NA,NA,66.6666620502711,13.3572526577963,19.9760852919326,13.335997517481,12.4378568665575,13.6910331627751,1.15883725860091,1.13698302035008,8.64102388395582,0.618237144775745,0.859650311068246,5.40145657731154,60.6467920631248,116.449387901214
"137","22CODBUGUSL2_2030","22_COD_BUGU_SL2","Democratic Republic of Congo","cod","Bukavu","Corridor","Buguli",-2.55606,28.58464,1932,20,30,10,25,"slope","Upper slope",25,"mafic","cropland","2–7","cassava","slope",0.757,35.3918278097154,1.63898343285858,15.0880664667625,4.27470696381648,2.66174128127508,1.51451440813372,0.183922766906386,0.0437396718000772,0.592920289866985,0.522764703337634,0.481918495244609,0.0992728505300552,0.953933993308263,NA,NA,66.1597848623396,19.6587399586727,14.1814751789877,12.0994183376701,12.6470199529442,14.3293735580403,1.23543036270974,1.33038143768665,9.99990083706449,0.634876729908201,0.865114945867072,5.29481270905408,62.4861198075961,125.549101126701
